StudyName,StudyId,DeviceId,SensorId,Time,Resistance
will-left,0,0,5,2016-03-18 15:37:08.032,4565.0
will-left,0,0,5,2016-03-18 15:37:13.010,4557.0
will-left,0,0,5,2016-03-18 15:37:18.000,4565.0
will-left,0,0,5,2016-03-18 15:37:22.979,4572.0
will-left,0,0,5,2016-03-18 15:37:27.940,4542.0
will-left,0,0,5,2016-03-18 15:37:32.928,4527.0
will-left,0,0,5,2016-03-18 15:37:37.911,4490.0
will-left,0,0,5,2016-03-18 15:37:42.903,4505.0
will-left,0,0,5,2016-03-18 15:37:47.867,4475.0
will-left,0,0,5,2016-03-18 15:37:52.869,4461.0
will-left,0,0,5,2016-03-18 15:37:57.830,4454.0
will-left,0,0,5,2016-03-18 15:38:02.827,4446.0
will-left,0,0,5,2016-03-18 15:38:07.790,4439.0
will-left,0,0,5,2016-03-18 15:38:12.781,4461.0
will-left,0,0,5,2016-03-18 15:38:17.754,4454.0
will-left,0,0,5,2016-03-18 15:38:22.727,4439.0
will-left,0,0,5,2016-03-18 15:38:27.714,4432.0
will-left,0,0,5,2016-03-18 15:38:32.709,4410.0
will-left,0,0,5,2016-03-18 15:38:37.678,4396.0
will-left,0,0,5,2016-03-18 15:38:42.651,4375.0
will-left,0,0,5,2016-03-18 15:38:47.632,4368.0
will-left,0,0,5,2016-03-18 15:38:52.627,4361.0
will-left,0,0,5,2016-03-18 15:38:57.613,4354.0
will-left,0,0,5,2016-03-18 15:39:02.579,4354.0
will-left,0,0,5,2016-03-18 15:39:07.552,4340.0
will-left,0,0,5,2016-03-18 15:39:12.553,4340.0
will-left,0,0,5,2016-03-18 15:39:17.530,4333.0
will-left,0,0,5,2016-03-18 15:39:22.488,4326.0
will-left,0,0,5,2016-03-18 15:39:27.463,4305.0
will-left,0,0,5,2016-03-18 15:39:32.493,4319.0
will-left,0,0,5,2016-03-18 15:39:37.452,4285.0
will-left,0,0,5,2016-03-18 15:39:42.408,4271.0
will-left,0,0,5,2016-03-18 15:39:47.388,4285.0
will-left,0,0,5,2016-03-18 15:39:52.377,4264.0
will-left,0,0,5,2016-03-18 15:39:57.365,4258.0
will-left,0,0,5,2016-03-18 15:40:02.341,4271.0
will-left,0,0,5,2016-03-18 15:40:07.313,4258.0
will-left,0,0,5,2016-03-18 15:40:12.301,4251.0
will-left,0,0,5,2016-03-18 15:40:17.275,4251.0
will-left,0,0,5,2016-03-18 15:40:22.263,4244.0
will-left,0,0,5,2016-03-18 15:40:27.258,4231.0
will-left,0,0,5,2016-03-18 15:40:32.226,4217.0
will-left,0,0,5,2016-03-18 15:40:37.200,4204.0
will-left,0,0,5,2016-03-18 15:40:42.188,4211.0
will-left,0,0,5,2016-03-18 15:40:47.174,4204.0
will-left,0,0,5,2016-03-18 15:40:52.148,4191.0
will-left,0,0,5,2016-03-18 15:40:57.147,4145.0
will-left,0,0,5,2016-03-18 15:41:02.127,4165.0
will-left,0,0,5,2016-03-18 15:41:07.113,4152.0
will-left,0,0,5,2016-03-18 15:41:12.081,4120.0
will-left,0,0,5,2016-03-18 15:41:17.052,4126.0
will-left,0,0,5,2016-03-18 15:41:22.041,4113.0
will-left,0,0,5,2016-03-18 15:41:27.053,4107.0
will-left,0,0,5,2016-03-18 15:41:32.008,4100.0
will-left,0,0,5,2016-03-18 15:41:37.015,4100.0
will-left,0,0,5,2016-03-18 15:41:41.953,4126.0
will-left,0,0,5,2016-03-18 15:41:46.953,4075.0
will-left,0,0,5,2016-03-18 15:41:51.953,4107.0
will-left,0,0,5,2016-03-18 15:41:56.918,4007.0
will-left,0,0,5,2016-03-18 15:42:01.899,3196.0
will-left,0,0,5,2016-03-18 15:42:06.843,3171.0
will-left,0,0,5,2016-03-18 15:42:11.842,3179.0
will-left,0,0,5,2016-03-18 15:42:16.841,3171.0
will-left,0,0,5,2016-03-18 15:42:21.792,3112.0
will-left,0,0,5,2016-03-18 15:42:26.785,3091.0
will-left,0,0,5,2016-03-18 15:42:31.795,3087.0
will-left,0,0,5,2016-03-18 15:42:36.804,3087.0
will-left,0,0,5,2016-03-18 15:42:41.739,3075.0
will-left,0,0,5,2016-03-18 15:42:46.702,3083.0
will-left,0,0,5,2016-03-18 15:42:51.698,3112.0
will-left,0,0,5,2016-03-18 15:42:56.690,3120.0
will-left,0,0,5,2016-03-18 15:43:01.665,3137.0
will-left,0,0,5,2016-03-18 15:43:06.623,3158.0
will-left,0,0,5,2016-03-18 15:43:11.629,3183.0
will-left,0,0,5,2016-03-18 15:43:16.590,3218.0
will-left,0,0,5,2016-03-18 15:43:21.579,3231.0
will-left,0,0,5,2016-03-18 15:43:26.565,3248.0
will-left,0,0,5,2016-03-18 15:43:31.539,3248.0
will-left,0,0,5,2016-03-18 15:43:36.504,3266.0
will-left,0,0,5,2016-03-18 15:43:41.482,3275.0
will-left,0,0,5,2016-03-18 15:43:46.497,3293.0
will-left,0,0,5,2016-03-18 15:43:51.470,3311.0
will-left,0,0,5,2016-03-18 15:43:56.417,3311.0
will-left,0,0,5,2016-03-18 15:44:01.401,3316.0
will-left,0,0,5,2016-03-18 15:44:06.382,3325.0
will-left,0,0,5,2016-03-18 15:44:11.401,3325.0
will-left,0,0,5,2016-03-18 15:44:16.346,3338.0
will-left,0,0,5,2016-03-18 15:44:21.314,3334.0
will-left,0,0,5,2016-03-18 15:44:26.313,3334.0
will-left,0,0,5,2016-03-18 15:44:31.317,3362.0
will-left,0,0,5,2016-03-18 15:44:36.317,3329.0
will-left,0,0,5,2016-03-18 15:44:41.254,3325.0
will-left,0,0,5,2016-03-18 15:44:46.240,3334.0
will-left,0,0,5,2016-03-18 15:44:51.240,3357.0
will-left,0,0,5,2016-03-18 15:44:56.216,3366.0
will-left,0,0,5,2016-03-18 15:45:01.206,3338.0
will-left,0,0,5,2016-03-18 15:45:06.173,3334.0
will-left,0,0,5,2016-03-18 15:45:11.155,3334.0
will-left,0,0,5,2016-03-18 15:45:16.129,3343.0
will-left,0,0,5,2016-03-18 15:45:21.139,3311.0
will-left,0,0,5,2016-03-18 15:45:26.102,3289.0
will-left,0,0,5,2016-03-18 15:45:31.067,3311.0
will-left,0,0,5,2016-03-18 15:45:36.064,3320.0
will-left,0,0,5,2016-03-18 15:45:41.038,3298.0
will-left,0,0,5,2016-03-18 15:45:46.003,3311.0
will-left,0,0,5,2016-03-18 15:45:50.997,3293.0
will-left,0,0,5,2016-03-18 15:45:55.963,3293.0
will-left,0,0,5,2016-03-18 15:46:00.951,3311.0
will-left,0,0,5,2016-03-18 15:46:05.946,3266.0
will-left,0,0,5,2016-03-18 15:46:10.900,3253.0
will-left,0,0,5,2016-03-18 15:46:15.868,3235.0
will-left,0,0,5,2016-03-18 15:46:20.848,3218.0
will-left,0,0,5,2016-03-18 15:46:25.848,3227.0
will-left,0,0,5,2016-03-18 15:46:30.857,3222.0
will-left,0,0,5,2016-03-18 15:46:35.827,3209.0
will-left,0,0,5,2016-03-18 15:46:40.789,3205.0
will-left,0,0,5,2016-03-18 15:46:45.778,3213.0
will-left,0,0,5,2016-03-18 15:46:50.760,3205.0
will-left,0,0,5,2016-03-18 15:46:55.759,3171.0
will-left,0,0,5,2016-03-18 15:47:00.717,3196.0
will-left,0,0,5,2016-03-18 15:47:05.704,3188.0
will-left,0,0,5,2016-03-18 15:47:10.688,3175.0
will-left,0,0,5,2016-03-18 15:47:15.662,3154.0
will-left,0,0,5,2016-03-18 15:47:20.627,3158.0
will-left,0,0,5,2016-03-18 15:47:25.613,3158.0
will-left,0,0,5,2016-03-18 15:47:30.627,3166.0
will-left,0,0,5,2016-03-18 15:47:35.597,3175.0
will-left,0,0,5,2016-03-18 15:47:40.552,3175.0
will-left,0,0,5,2016-03-18 15:47:45.547,3175.0
will-left,0,0,5,2016-03-18 15:47:50.525,3175.0
will-left,0,0,5,2016-03-18 15:47:55.516,3175.0
will-left,0,0,5,2016-03-18 15:48:00.477,3175.0
will-left,0,0,5,2016-03-18 15:48:05.474,3175.0
will-left,0,0,5,2016-03-18 15:48:10.423,3166.0
will-left,0,0,5,2016-03-18 15:48:15.409,3162.0
will-left,0,0,5,2016-03-18 15:48:20.400,3166.0
will-left,0,0,5,2016-03-18 15:48:25.363,3154.0
will-left,0,0,5,2016-03-18 15:48:30.383,3149.0
will-left,0,0,5,2016-03-18 15:48:35.394,3154.0
will-left,0,0,5,2016-03-18 15:48:40.326,3158.0
will-left,0,0,5,2016-03-18 15:48:45.345,3149.0
will-left,0,0,5,2016-03-18 15:48:50.285,3145.0
will-left,0,0,5,2016-03-18 15:48:55.262,3145.0
will-left,0,0,5,2016-03-18 15:49:00.257,3145.0
will-left,0,0,5,2016-03-18 15:49:05.237,3141.0
will-left,0,0,5,2016-03-18 15:49:10.213,3137.0
will-left,0,0,5,2016-03-18 15:49:15.174,3141.0
will-left,0,0,5,2016-03-18 15:49:20.162,3137.0
will-left,0,0,5,2016-03-18 15:49:25.151,3137.0
will-left,0,0,5,2016-03-18 15:49:30.125,3137.0
will-left,0,0,5,2016-03-18 15:49:35.129,3137.0
will-left,0,0,5,2016-03-18 15:49:40.079,3137.0
will-left,0,0,5,2016-03-18 15:49:45.076,3087.0
will-left,0,0,5,2016-03-18 15:49:50.051,3087.0
will-left,0,0,5,2016-03-18 15:49:55.041,3087.0
will-left,0,0,5,2016-03-18 15:50:00.013,3083.0
will-left,0,0,5,2016-03-18 15:50:04.961,3087.0
will-left,0,0,5,2016-03-18 15:50:09.963,3083.0
will-left,0,0,5,2016-03-18 15:50:14.939,3079.0
will-left,0,0,5,2016-03-18 15:50:19.919,3079.0
will-left,0,0,5,2016-03-18 15:50:24.892,3071.0
will-left,0,0,5,2016-03-18 15:50:29.901,3067.0
will-left,0,0,5,2016-03-18 15:50:34.883,3059.0
will-left,0,0,5,2016-03-18 15:50:39.861,3059.0
will-left,0,0,5,2016-03-18 15:50:44.825,3055.0
will-left,0,0,5,2016-03-18 15:50:49.800,3051.0
will-left,0,0,5,2016-03-18 15:50:54.825,3051.0
will-left,0,0,5,2016-03-18 15:50:59.774,3051.0
will-left,0,0,5,2016-03-18 15:51:04.751,3051.0
will-left,0,0,5,2016-03-18 15:51:09.725,3047.0
eli-left,0,0,5,2016-03-18 16:10:35.338,13473.0
eli-left,0,0,5,2016-03-18 16:10:40.317,13948.0
eli-left,0,0,5,2016-03-18 16:10:45.293,14283.0
eli-left,0,0,5,2016-03-18 16:10:50.280,13576.0
eli-left,0,0,5,2016-03-18 16:10:55.261,11412.0
eli-left,0,0,5,2016-03-18 16:11:00.223,10252.0
eli-left,0,0,5,2016-03-18 16:11:05.217,11681.0
eli-left,0,0,5,2016-03-18 16:11:10.209,11082.0
eli-left,0,0,5,2016-03-18 16:11:15.187,10804.0
eli-left,0,0,5,2016-03-18 16:11:20.183,10570.0
eli-left,0,0,5,2016-03-18 16:11:25.146,10314.0
eli-left,0,0,5,2016-03-18 16:11:30.118,10252.0
eli-left,0,0,5,2016-03-18 16:11:35.113,10070.0
eli-left,0,0,5,2016-03-18 16:11:40.073,9864.0
eli-left,0,0,5,2016-03-18 16:11:45.063,9722.0
eli-left,0,0,5,2016-03-18 16:11:50.043,9666.0
eli-left,0,0,5,2016-03-18 16:11:55.039,9448.0
eli-left,0,0,5,2016-03-18 16:11:59.989,9317.0
eli-left,0,0,5,2016-03-18 16:12:04.987,9240.0
eli-left,0,0,5,2016-03-18 16:12:09.960,9088.0
eli-left,0,0,5,2016-03-18 16:12:14.937,10314.0
eli-left,0,0,5,2016-03-18 16:12:19.903,9063.0
eli-left,0,0,5,2016-03-18 16:12:24.904,8846.0
eli-left,0,0,5,2016-03-18 16:12:29.887,8729.0
eli-left,0,0,5,2016-03-18 16:12:34.865,8592.0
eli-left,0,0,5,2016-03-18 16:12:39.864,8941.0
eli-left,0,0,5,2016-03-18 16:12:44.835,8525.0
eli-left,0,0,5,2016-03-18 16:12:49.799,8394.0
eli-left,0,0,5,2016-03-18 16:12:54.776,8351.0
eli-left,0,0,5,2016-03-18 16:12:59.747,8225.0
eli-left,0,0,5,2016-03-18 16:13:04.762,8846.0
eli-left,0,0,5,2016-03-18 16:13:09.724,8729.0
eli-left,0,0,5,2016-03-18 16:13:14.698,8437.0
eli-left,0,0,5,2016-03-18 16:13:19.701,8309.0
eli-left,0,0,5,2016-03-18 16:13:24.662,8163.0
eli-left,0,0,5,2016-03-18 16:13:29.646,8061.0
eli-left,0,0,5,2016-03-18 16:13:34.621,7982.0
eli-left,0,0,5,2016-03-18 16:13:39.612,7923.0
eli-left,0,0,5,2016-03-18 16:13:44.584,8330.0
eli-left,0,0,5,2016-03-18 16:13:49.558,7659.0
eli-left,0,0,5,2016-03-18 16:13:54.561,7462.0
eli-left,0,0,5,2016-03-18 16:13:59.534,8683.0
eli-left,0,0,5,2016-03-18 16:14:04.490,8459.0
eli-left,0,0,5,2016-03-18 16:14:09.474,8266.0
eli-left,0,0,5,2016-03-18 16:14:14.472,7241.0
eli-left,0,0,5,2016-03-18 16:14:19.456,7015.0
eli-left,0,0,5,2016-03-18 16:14:24.421,6757.0
eli-left,0,0,5,2016-03-18 16:14:29.401,6699.0
eli-left,0,0,5,2016-03-18 16:14:34.410,6627.0
eli-left,0,0,5,2016-03-18 16:14:39.391,6529.0
eli-left,0,0,5,2016-03-18 16:14:44.360,6460.0
eli-left,0,0,5,2016-03-18 16:14:49.343,6406.0
eli-left,0,0,5,2016-03-18 16:14:54.300,6433.0
eli-left,0,0,5,2016-03-18 16:14:59.301,6501.0
eli-left,0,0,5,2016-03-18 16:15:04.275,6488.0
eli-left,0,0,5,2016-03-18 16:15:09.249,6474.0
eli-left,0,0,5,2016-03-18 16:15:14.243,6433.0
eli-left,0,0,5,2016-03-18 16:15:19.280,6420.0
eli-left,0,0,5,2016-03-18 16:15:24.232,6262.0
eli-left,0,0,5,2016-03-18 16:15:29.189,6353.0
eli-left,0,0,5,2016-03-18 16:15:34.238,6249.0
eli-left,0,0,5,2016-03-18 16:15:39.172,6236.0
eli-left,0,0,5,2016-03-18 16:15:44.154,6173.0
eli-left,0,0,5,2016-03-18 16:15:49.112,6049.0
eli-left,0,0,5,2016-03-18 16:15:54.125,9039.0
eli-left,0,0,5,2016-03-18 16:15:59.080,8122.0
eli-left,0,0,5,2016-03-18 16:16:04.062,7789.0
eli-left,0,0,5,2016-03-18 16:16:09.053,7587.0
eli-left,0,0,5,2016-03-18 16:16:14.052,6488.0
eli-left,0,0,5,2016-03-18 16:16:19.008,6420.0
eli-left,0,0,5,2016-03-18 16:16:23.967,6937.0
eli-left,0,0,5,2016-03-18 16:16:28.964,6846.0
eli-left,0,0,5,2016-03-18 16:16:33.939,6641.0
eli-left,0,0,5,2016-03-18 16:16:38.911,5159.0
eli-left,0,0,5,2016-03-18 16:16:43.881,4760.0
eli-left,0,0,5,2016-03-18 16:16:48.877,4769.0
eli-left,0,0,5,2016-03-18 16:16:53.862,4680.0
eli-left,0,0,5,2016-03-18 16:16:58.827,4618.0
eli-left,0,0,5,2016-03-18 16:17:03.807,4595.0
eli-left,0,0,5,2016-03-18 16:17:08.787,4550.0
eli-left,0,0,5,2016-03-18 16:17:13.792,4483.0
eli-left,0,0,5,2016-03-18 16:17:18.760,4468.0
eli-left,0,0,5,2016-03-18 16:17:23.790,4410.0
eli-left,0,0,5,2016-03-18 16:17:28.732,4535.0
eli-left,0,0,5,2016-03-18 16:17:33.688,4483.0
eli-left,0,0,5,2016-03-18 16:17:38.707,4446.0
eli-left,0,0,5,2016-03-18 16:17:43.705,4389.0
eli-left,0,0,5,2016-03-18 16:17:48.638,4354.0
eli-left,0,0,5,2016-03-18 16:17:53.611,4375.0
eli-left,0,0,5,2016-03-18 16:17:58.632,4319.0
eli-left,0,0,5,2016-03-18 16:18:03.588,4319.0
eli-left,0,0,5,2016-03-18 16:18:08.573,4264.0
eli-left,0,0,5,2016-03-18 16:18:13.541,4217.0
eli-left,0,0,5,2016-03-18 16:18:18.532,4204.0
eli-left,0,0,5,2016-03-18 16:18:23.528,4152.0
eli-left,0,0,5,2016-03-18 16:18:28.511,4152.0
eli-left,0,0,5,2016-03-18 16:18:33.459,4107.0
eli-left,0,0,5,2016-03-18 16:18:38.436,4081.0
eli-left,0,0,5,2016-03-18 16:18:43.440,4069.0
eli-left,0,0,5,2016-03-18 16:18:48.426,4050.0
eli-left,0,0,5,2016-03-18 16:18:53.383,3970.0
eli-left,0,0,5,2016-03-18 16:18:58.365,4081.0
eli-left,0,0,5,2016-03-18 16:19:03.322,4050.0
eli-left,0,0,5,2016-03-18 16:19:08.327,3995.0
eli-left,0,0,5,2016-03-18 16:19:13.300,3989.0
eli-left,0,0,5,2016-03-18 16:19:18.286,3952.0
eli-left,0,0,5,2016-03-18 16:19:23.318,3929.0
eli-left,0,0,5,2016-03-18 16:19:28.261,3917.0
eli-left,0,0,5,2016-03-18 16:19:33.310,3905.0
eli-left,0,0,5,2016-03-18 16:19:38.212,3887.0
eli-left,0,0,5,2016-03-18 16:19:43.187,3858.0
eli-left,0,0,5,2016-03-18 16:19:48.209,4056.0
eli-left,0,0,5,2016-03-18 16:19:53.162,3976.0
eli-left,0,0,5,2016-03-18 16:19:58.133,3982.0
eli-left,0,0,5,2016-03-18 16:20:03.147,3940.0
eli-left,0,0,5,2016-03-18 16:20:08.085,3917.0
eli-left,0,0,5,2016-03-18 16:20:13.061,3899.0
eli-left,0,0,5,2016-03-18 16:20:18.067,3876.0
eli-left,0,0,5,2016-03-18 16:20:23.054,3864.0
eli-left,0,0,5,2016-03-18 16:20:28.010,3876.0
eli-left,0,0,5,2016-03-18 16:20:32.975,3853.0
eli-left,0,0,5,2016-03-18 16:20:37.993,3853.0
eli-left,0,0,5,2016-03-18 16:20:42.977,4044.0
eli-left,0,0,5,2016-03-18 16:20:47.932,4025.0
eli-left,0,0,5,2016-03-18 16:20:52.914,3982.0
eli-left,0,0,5,2016-03-18 16:20:57.873,3964.0
eli-left,0,0,5,2016-03-18 16:21:02.878,3976.0
eli-left,0,0,5,2016-03-18 16:21:07.850,3946.0
eli-left,0,0,5,2016-03-18 16:21:12.829,3940.0
eli-left,0,0,5,2016-03-18 16:21:17.810,3923.0
eli-left,0,0,5,2016-03-18 16:21:22.820,3893.0
eli-left,0,0,5,2016-03-18 16:21:27.783,4001.0
eli-left,0,0,5,2016-03-18 16:21:32.759,4031.0
eli-left,0,0,5,2016-03-18 16:21:37.757,4013.0
eli-left,0,0,5,2016-03-18 16:21:42.739,3923.0
eli-left,0,0,5,2016-03-18 16:21:47.711,3923.0
eli-left,0,0,5,2016-03-18 16:21:52.706,3887.0
eli-left,0,0,5,2016-03-18 16:21:57.697,3813.0
eli-left,0,0,5,2016-03-18 16:22:02.656,3762.0
eli-left,0,0,5,2016-03-18 16:22:07.658,3847.0
eli-left,0,0,5,2016-03-18 16:22:12.631,4298.0
eli-left,0,0,5,2016-03-18 16:22:17.599,4641.0
eli-left,0,0,5,2016-03-18 16:22:22.576,4572.0
eli-left,0,0,5,2016-03-18 16:22:27.554,4184.0
eli-left,0,0,5,2016-03-18 16:22:32.553,4158.0
eli-left,0,0,5,2016-03-18 16:22:37.530,4088.0
eli-left,0,0,5,2016-03-18 16:22:42.515,4056.0
eli-left,0,0,5,2016-03-18 16:22:47.463,4019.0
eli-left,0,0,5,2016-03-18 16:22:52.474,3976.0
eli-left,0,0,5,2016-03-18 16:22:57.438,4258.0
eli-left,0,0,5,2016-03-18 16:23:02.412,4152.0
eli-left,0,0,5,2016-03-18 16:23:07.372,4244.0
eli-left,0,0,5,2016-03-18 16:23:12.357,4197.0
eli-left,0,0,5,2016-03-18 16:23:17.359,4107.0
eli-left,0,0,5,2016-03-18 16:23:22.337,4044.0
eli-left,0,0,5,2016-03-18 16:23:27.330,4038.0
eli-left,0,0,5,2016-03-18 16:23:32.284,3958.0
eli-left,0,0,5,2016-03-18 16:23:37.272,3905.0
eli-left,0,0,5,2016-03-18 16:23:42.280,3876.0
eli-left,0,0,5,2016-03-18 16:23:47.254,3864.0
eli-left,0,0,5,2016-03-18 16:23:52.221,3830.0
eli-left,0,0,5,2016-03-18 16:23:57.205,3790.0
eli-left,0,0,5,2016-03-18 16:24:02.209,3785.0
eli-left,0,0,5,2016-03-18 16:24:07.169,3762.0
eli-left,0,0,5,2016-03-18 16:24:12.148,3735.0
eli-left,0,0,5,2016-03-18 16:24:17.130,3724.0
eli-left,0,0,5,2016-03-18 16:24:22.086,3708.0
eli-left,0,0,5,2016-03-18 16:24:27.103,3702.0
eli-left,0,0,5,2016-03-18 16:24:32.055,3713.0
eli-left,0,0,5,2016-03-18 16:24:37.032,3670.0
eli-left,0,0,5,2016-03-18 16:24:42.021,3670.0
eli-left,0,0,5,2016-03-18 16:24:47.018,3659.0
eli-left,0,0,5,2016-03-18 16:24:51.981,3628.0
eli-left,0,0,5,2016-03-18 16:24:56.954,3617.0
eli-left,0,0,5,2016-03-18 16:25:01.919,3602.0
eli-left,0,0,5,2016-03-18 16:25:06.899,3586.0
eli-left,0,0,5,2016-03-18 16:25:11.901,3591.0
eli-left,0,0,5,2016-03-18 16:25:16.921,3561.0
eli-left,0,0,5,2016-03-18 16:25:21.867,3571.0
eli-left,0,0,5,2016-03-18 16:25:26.832,3546.0
eli-left,0,0,5,2016-03-18 16:25:31.906,3729.0
eli-left,0,0,5,2016-03-18 16:25:36.809,3556.0
eli-left,0,0,5,2016-03-18 16:25:41.782,3457.0
eli-left,0,0,5,2016-03-18 16:25:46.801,3376.0
eli-left,0,0,5,2016-03-18 16:25:51.755,3338.0
eli-left,0,0,5,2016-03-18 16:25:56.732,3316.0
eli-left,0,0,5,2016-03-18 16:26:01.749,3307.0
eli-left,0,0,5,2016-03-18 16:26:06.674,3275.0
eli-left,0,0,5,2016-03-18 16:26:11.640,3266.0
eli-left,0,0,5,2016-03-18 16:26:16.616,3442.0
eli-left,0,0,5,2016-03-18 16:26:21.669,5206.0
eli-left,0,0,5,2016-03-18 16:26:26.611,4809.0
eli-left,0,0,5,2016-03-18 16:26:31.601,4497.0
eli-left,0,0,5,2016-03-18 16:26:36.576,4403.0
eli-left,0,0,5,2016-03-18 16:26:41.551,4665.0
eli-left,0,0,5,2016-03-18 16:26:46.535,4834.0
eli-left,0,0,5,2016-03-18 16:26:51.507,4512.0
eli-left,0,0,5,2016-03-18 16:26:56.479,4382.0
eli-left,0,0,5,2016-03-18 16:27:01.469,4285.0
eli-left,0,0,5,2016-03-18 16:27:06.459,4184.0
eli-left,0,0,5,2016-03-18 16:27:11.428,4704.0
eli-left,0,0,5,2016-03-18 16:27:16.406,4483.0
eli-left,0,0,5,2016-03-18 16:27:21.417,4425.0
eli-left,0,0,5,2016-03-18 16:27:26.410,4403.0
eli-left,0,0,5,2016-03-18 16:27:31.358,3496.0
eli-left,0,0,5,2016-03-18 16:27:36.352,3923.0
eli-left,0,0,5,2016-03-18 16:27:41.328,4158.0
eli-left,0,0,5,2016-03-18 16:27:46.305,3818.0
eli-left,0,0,5,2016-03-18 16:27:51.277,3762.0
eli-left,0,0,5,2016-03-18 16:27:56.290,3708.0
eli-left,0,0,5,2016-03-18 16:28:01.232,3691.0
eli-left,0,0,5,2016-03-18 16:28:06.218,3654.0
eli-left,0,0,5,2016-03-18 16:28:11.207,3418.0
eli-left,0,0,5,2016-03-18 16:28:16.182,3280.0
eli-left,0,0,5,2016-03-18 16:28:21.170,3352.0
eli-left,0,0,5,2016-03-18 16:28:26.149,3515.0
eli-left,0,0,5,2016-03-18 16:28:31.125,3471.0
akhil-left,0,0,5,2016-03-18 16:39:23.698,3124.0
akhil-left,0,0,5,2016-03-18 16:39:28.659,1343.0
akhil-left,0,0,5,2016-03-18 16:39:33.672,2114.0
akhil-left,0,0,5,2016-03-18 16:39:38.656,2471.0
akhil-left,0,0,5,2016-03-18 16:39:43.608,2338.0
akhil-left,0,0,5,2016-03-18 16:39:48.624,3124.0
akhil-left,0,0,5,2016-03-18 16:39:53.596,3007.0
akhil-left,0,0,5,2016-03-18 16:39:58.577,3023.0
